A STUDY IN SCARLET	2018-03-12 12:22:58
OREO	2018-03-12 12:23:33
FLORIAN	2018-03-12 12:24:23
AMAZON	2018-03-12 12:26:15
OK GOOGLE	2018-03-12 12:27:05
HELLO JARVIS	2018-03-12 12:27:18
TRANSPARENT	2018-03-12 12:28:24
JARVIS	2018-03-12 12:28:46
JUST A RATHER VERY INTELLIGENT SYSTEM	2018-03-12 12:41:51
MAKE IN INDIA	2018-03-12 12:53:03
M S DHONI	2018-03-12 13:01:03
MANISHA RAWAT	2018-03-12 16:41:59
TORRENTS.IN	2018-03-12 16:42:56
